,company_name,specific_bean_origin,ref,review_date,cocoa_percentage,company_location,rating,broad_bean_origin,cluster,mode_cluster
921,Adi,"Vanua Levu, Toto-A",705,2011,0.8,Fiji,3.25,Fiji,1,1
922,Adi,Vanua Levu,705,2011,0.88,Fiji,3.5,Fiji,1,1
923,Adi,"Vanua Levu, Ami-Ami-CA",705,2011,0.72,Fiji,3.5,Fiji,0,1
924,Aequare (Gianduja),"Los Rios, Quevedo, Arriba",370,2009,0.55,Ecuador,2.75,Ecuador,2,2
925,Aequare (Gianduja),"Los Rios, Quevedo, Arriba",370,2009,0.7,Ecuador,3.0,Ecuador,2,2
926,Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,0.77,Ecuador,3.25,Ecuador,2,2
927,Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,1.0,Ecuador,1.5,Ecuador,1,2
928,Cacaoyere (Ecuatoriana),Amazonia,237,2008,0.63,Ecuador,3.5,Ecuador,2,2
929,Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,0.71,Ecuador,3.5,Ecuador,2,2
930,Cacaoyere (Ecuatoriana),Bolivar,245,2008,0.82,Ecuador,2.5,Ecuador,1,2
931,Cacaoyere (Ecuatoriana),Pichincha,259,2008,0.91,Ecuador,1.5,Ecuador,1,2
932,Caoni (Tulicorp),Esmeraldas,237,2008,0.77,Ecuador,2.0,Ecuador,1,2
933,Caoni (Tulicorp),Manabi,237,2008,0.77,Ecuador,2.5,Ecuador,1,2
934,Caoni (Tulicorp),Los Rios,245,2008,0.77,Ecuador,2.75,Ecuador,1,2
935,Caoni (Tulicorp),Manabi,266,2008,0.55,Ecuador,3.0,Ecuador,2,2
936,Caoni (Tulicorp),Los Rios,269,2008,0.55,Ecuador,3.25,Ecuador,2,2
937,Caoni (Tulicorp),Esmeraldas,269,2008,0.55,Ecuador,3.5,Ecuador,2,2
938,Chchukululu (Tulicorp),Arriba,486,2010,0.55,Ecuador,2.75,Ecuador,2,2
939,Chchukululu (Tulicorp),Los Rios,252,2008,0.75,Ecuador,3.0,Ecuador,2,2
940,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,0.55,Ecuador,2.75,Ecuador,2,2
941,Hacienda El Castillo,Don Homero- Cerecita Valley,1327,2014,0.7,Ecuador,3.0,Ecuador,0,2
942,Hoja Verde (Tulicorp),Arriba,414,2009,0.8,Ecuador,2.0,Ecuador,1,2
943,Hoja Verde (Tulicorp),Manabi,414,2009,0.8,Ecuador,2.5,Ecuador,1,2
944,Hoja Verde (Tulicorp),Arriba,414,2009,0.72,Ecuador,3.0,Ecuador,2,2
945,Hoja Verde (Tulicorp),Arriba,414,2009,0.58,Ecuador,3.25,Ecuador,2,2
946,Hoja Verde (Tulicorp),Manabi,414,2009,0.58,Ecuador,3.5,Ecuador,2,2
947,Kallari (Ecuatoriana),Sisa 36hr/ W. F. blend prototype,241,2008,0.7,Ecuador,3.0,Ecuador,2,2
948,Kallari (Ecuatoriana),Sisa's Secret/ original micro,241,2008,0.7,Ecuador,3.5,Ecuador,2,2
949,Kallari (Ecuatoriana),Roberto,245,2008,0.75,Ecuador,2.75,Ecuador,2,2
950,Kallari (Ecuatoriana),Diego/ original micro,248,2008,0.85,Ecuador,2.5,Ecuador,1,2
951,Kallari (Ecuatoriana),Diego 48hr/ W.F. blend prototype,248,2008,0.85,Ecuador,2.75,Ecuador,1,2
952,Kallari (Ecuatoriana),Diego 60hr/ W.F. blend prototype,248,2008,0.85,Ecuador,3.0,Ecuador,1,2
953,Kallari (Ecuatoriana),Cacao Nacional W.F.,263,2008,0.75,Ecuador,2.5,Ecuador,1,2
954,Kallari (Ecuatoriana),Cacao Nacional W.F.,269,2008,0.85,Ecuador,3.0,Ecuador,1,2
955,La Pepa de Oro,Vinces,713,2011,0.6,Ecuador,3.25,Ecuador,2,2
956,Montecristi,Manabi,1654,2015,0.7,Ecuador,3.25,Ecuador,0,2
957,Montecristi,Manabi,1654,2015,0.63,Ecuador,3.5,Ecuador,0,2
958,Montecristi,Manabi,1658,2015,0.85,Ecuador,3.5,Ecuador,1,2
959,Pacari,"Sierra Nevada, Tutu Iku",1848,2016,0.7,Ecuador,4.0,Colombia,0,2
960,Pacari,Garaua,1415,2014,0.7,Ecuador,3.25,Ecuador,0,2
961,Pacari,Cumbia,1415,2014,0.7,Ecuador,3.5,Ecuador,0,2
962,Pacari,Montubia,1415,2014,0.7,Ecuador,3.75,Ecuador,0,2
963,Pacari,Tangara,1415,2014,0.7,Ecuador,4.0,Ecuador,0,2
964,Pacari,"Ecuador, raw",817,2012,0.85,Ecuador,2.75,Ecuador,1,2
965,Pacari,Piura,863,2012,0.7,Ecuador,4.0,Peru,0,2
966,Pacari,Nube- prototype,721,2011,0.7,Ecuador,3.5,Ecuador,2,2
967,Pacari,Esmeraldas,224,2008,0.6,Ecuador,2.5,Ecuador,2,2
968,Pacari,Manabi,224,2008,0.65,Ecuador,2.75,Ecuador,2,2
969,Pacari,Los Rios,224,2008,0.72,Ecuador,3.0,Ecuador,2,2
970,Pacari,Raw,266,2008,1.0,Ecuador,2.0,Ecuador,1,2
971,Pacari,Raw,266,2008,0.7,Ecuador,3.5,Ecuador,2,2
972,Rancho San Jacinto,Ecuador,565,2010,0.75,Ecuador,3.0,Ecuador,1,2
973,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,0.75,Ecuador,3.25,Ecuador,2,2
974,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,0.75,Ecuador,2.5,Ecuador,1,2
975,Republica del Cacao (aka Confecta),Manabi,147,2007,0.75,Ecuador,3.0,Ecuador,2,2
976,Republica del Cacao (aka Confecta),El Oro,147,2007,0.67,Ecuador,3.5,Ecuador,2,2
977,Republica del Cacao (aka Confecta),Los Rios,170,2007,0.75,Ecuador,3.75,Ecuador,2,2
978,To'ak (Ecuatoriana),Manabi,1418,2014,0.81,Ecuador,3.25,Ecuador,1,2
979,Ah Cacao,Tabasco,316,2009,0.7,Mexico,3.0,Mexico,2,0
980,Ki' Xocolatl,Dark,431,2009,0.72,Mexico,2.0,Mexico,1,0
981,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,0.7,Mexico,2.75,Mexico,0,0
982,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,0.74,Mexico,3.0,Mexico,0,0
983,Akesson's (Pralus),"Bali (west), Sukrama Family, Melaya area",636,2011,0.75,Switzerland,3.75,Indonesia,0,2
984,Akesson's (Pralus),"Madagascar, Ambolikapiky P.",502,2010,0.75,Switzerland,2.75,Madagascar,1,2
985,Akesson's (Pralus),"Monte Alegre, D. Badero",508,2010,0.75,Switzerland,2.75,Brazil,1,2
986,Beschle (Felchlin),Madagascar,636,2011,0.64,Switzerland,3.0,Madagascar,2,2
987,Beschle (Felchlin),Maracaibo,636,2011,0.88,Switzerland,3.0,Venezuela,1,2
988,Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,0.72,Switzerland,3.5,Venezuela,0,2
989,Beschle (Felchlin),Ecuador,636,2011,0.72,Switzerland,4.0,Ecuador,0,2
990,Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,0.7,Switzerland,3.25,Venezuela,2,2
991,Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,0.74,Switzerland,3.25,Venezuela,2,2
992,Beschle (Felchlin),"Java, Grand Cru",508,2010,0.64,Switzerland,3.5,Indonesia,2,2
993,Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,0.72,Switzerland,3.5,Venezuela,2,2
994,Felchlin,Grenada,494,2010,0.58,Switzerland,3.5,Grenada,2,2
995,Felchlin,Supremo- SF,105,2006,0.62,Switzerland,2.0,,2,2
996,Felchlin,Elvesia P.,105,2006,0.74,Switzerland,3.0,Dominican Republic,2,2
997,Felchlin,"Madagascar, Grand Cru",48,2006,0.64,Switzerland,3.0,Madagascar,2,2
998,Felchlin,Maracaibo Clasificado,48,2006,0.65,Switzerland,3.0,Venezuela,2,2
999,Felchlin,Arriba,48,2006,0.72,Switzerland,3.5,Ecuador,2,2
1000,Felchlin,"Alto Beni, Cru Savage",56,2006,0.68,Switzerland,4.0,Bolivia,2,2
1001,Idilio (Felchlin),"Chuao, Venezuela",1085,2013,0.72,Switzerland,3.75,Venezuela,0,2
1002,Idilio (Felchlin),Coopertiva Amazona,725,2011,0.72,Switzerland,3.75,Venezuela,0,2
1003,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, 48hr c.",725,2011,0.72,Switzerland,3.75,Venezuela,0,2
1004,Idilio (Felchlin),"Choroni, Finca Torres, 48hr c.",729,2011,0.72,Switzerland,3.25,Venezuela,2,2
1005,Idilio (Felchlin),"Ocumare, H. Cata, 48hr c.",733,2011,0.72,Switzerland,3.75,Venezuela,0,2
1006,Idilio (Felchlin),"Porcelana, Zulia",733,2011,0.74,Switzerland,4.0,Venezuela,0,2
1007,Idilio (Felchlin),"Ocumare, H. Cata, w/ nibs",737,2011,0.72,Switzerland,3.5,Venezuela,0,2
1008,Idilio (Felchlin),"Carenero Superior, Urrutia, Barlovento",737,2011,0.7,Switzerland,4.0,Venezuela,0,2
1009,Idilio (Felchlin),Coopertiva Amazona w/ nibs,737,2011,0.72,Switzerland,4.0,Venezuela,0,2
1010,Idilio (Felchlin),"Sur del Lago, Amiari Meridena, Zulia, w/ nibs",737,2011,0.72,Switzerland,4.0,Venezuela,0,2
1011,Lindt & Sprungli,Excellence (US Version),157,2007,0.85,Switzerland,3.0,,1,2
1012,Original Beans (Felchlin),Papua Kerafat,1438,2014,0.68,Switzerland,2.75,Papua New Guinea,0,2
1013,Original Beans (Felchlin),"Grand Cru Blend No.1, 5 yr. Anniversary Ed",1442,2014,0.8,Switzerland,3.25,,1,2
1014,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R. 24hr c.",733,2011,0.66,Switzerland,3.75,Bolivia,2,2
1015,Original Beans (Felchlin),"D.R. Congo, Cru Virunga",331,2009,0.7,Switzerland,3.0,Congo,2,2
1016,Original Beans (Felchlin),"Piura, Apotequil, ""Porcelana"" 72hr c.",341,2009,0.75,Switzerland,3.0,Peru,2,2
1017,Original Beans (Felchlin),"Alto Beni, Wild Harvest, Itenez R., 60hr c.",341,2009,0.68,Switzerland,3.25,Bolivia,2,2
1018,Sprungli (Felchlin),Alto Beni,1057,2013,0.7,Switzerland,3.0,Bolivia,0,2
1019,Stella (aka Bernrain),"Bahia, Agri-Forestal Plantation, 2010",859,2012,0.68,Switzerland,2.75,Brazil,2,2
1020,Stella (aka Bernrain),India,729,2011,0.72,Switzerland,3.25,India,2,2
1021,Alexandre,"Winak Coop, Napo",1944,2017,0.7,Netherlands,3.5,Ecuador,0,0
1022,Alexandre,"La Dalia, Matagalpa",1944,2017,0.7,Netherlands,3.5,Nicaragua,0,0
1023,Alexandre,Tien Giang,1944,2017,0.7,Netherlands,3.5,Vietnam,0,0
1024,Alexandre,"Makwale Village, Kyela",1944,2017,0.7,Netherlands,3.5,Tanzania,0,0
1025,Chocolate Makers,Tres Hombres,1530,2015,0.75,Netherlands,3.25,Dominican Republic,0,0
1026,Chocolate Makers,"Congo, Gorilla bar",1530,2015,0.68,Netherlands,3.5,Congo,0,0
1027,Chocolate Makers,"Peru, Awagum bar",1530,2015,0.8,Netherlands,3.75,Peru,0,0
1028,Metropolitan,South America,1688,2015,0.7,Netherlands,3.5,South America,0,0
1029,Amatller (Simon Coll),Ghana,322,2009,0.7,Spain,3.0,Ghana,2,2
1030,Amatller (Simon Coll),Ecuador,327,2009,0.7,Spain,2.75,Ecuador,2,2
1031,Amatller (Simon Coll),Ecuador,464,2009,0.85,Spain,2.75,Ecuador,1,2
1032,Amatller (Simon Coll),Ghana,464,2009,0.85,Spain,3.0,Ghana,1,2
1033,Blanxart,"Congo, Grand Cru",1046,2013,0.82,Spain,3.5,Congo,1,2
1034,Blanxart,Organic Dark,322,2009,0.72,Spain,2.75,,2,2
1035,Cacao Sampaka,"Mahali, Kasai",1908,2016,0.7,Spain,3.5,Congo,0,2
1036,Cacao Sampaka,Madagascar,508,2010,0.71,Spain,3.5,Madagascar,2,2
1037,Cacao Sampaka,Ecuador,523,2010,0.71,Spain,3.75,Ecuador,2,2
1038,Cacao Sampaka,Papua,523,2010,0.71,Spain,4.0,Papua New Guinea,0,2
1039,Cacao Sampaka,Grenada,537,2010,0.71,Spain,3.25,Grenada,2,2
1040,Cacao Sampaka,Venezuela,537,2010,0.71,Spain,3.5,Venezuela,2,2
1041,Cacao Sampaka,Venezuela,537,2010,0.77,Spain,3.5,Venezuela,2,2
1042,Cacao Sampaka,"Porcelana, Tabasco, La Joya",336,2009,0.7,Spain,4.0,Mexico,2,2
1043,Cacao Sampaka,"Xoconusco, Chiapas",346,2009,0.7,Spain,4.0,Mexico,2,2
1044,Chocovic,Xoconusco,478,2010,0.71,Spain,3.25,Mexico,2,2
1045,Chocovic,Sambirano,478,2010,0.71,Spain,3.5,Madagascar,2,2
1046,Chocovic,Kendari,439,2009,0.6,Spain,3.25,,2,2
1047,Chocovic,Tarakan,439,2009,0.75,Spain,3.25,,2,2
1048,Chocovic,Ocumare,209,2008,0.71,Spain,3.5,Venezuela,2,2
1049,Chocovic,"Bolivar, Guaranda",117,2007,0.71,Spain,2.5,Ecuador,2,2
1050,Chocovic,Guyave,117,2007,0.71,Spain,2.5,Grenada,2,2
1051,Chocovic,Maragda,117,2007,0.7,Spain,3.0,,2,2
1052,Enric Rovira (Claudio Corallo),Terreiro Velho P.,565,2010,0.8,Spain,3.25,Sao Tome & Principe,1,2
1053,Pangea,Matasawalevu,1860,2016,0.76,Spain,3.0,Fiji,0,2
1054,Amazona,"LamasdelChanka, San Martin, Oro Verde coop",1145,2013,0.72,Peru,3.25,Peru,0,0
1055,Amazona,"Bellavista Gran Pajeten, San Martin",1145,2013,0.73,Peru,3.5,Peru,0,0
1056,Bakau,"Bambamarca, 2015",1454,2015,0.7,Peru,2.75,Peru,0,0
1057,Bakau,"Huallabamba, 2015",1454,2015,0.7,Peru,3.5,Peru,0,0
1058,Cacaosuyo (Theobroma Inversiones),Piura,1173,2013,0.7,Peru,3.25,Peru,0,0
1059,La Oroquidea,Peruvian Amazon,721,2011,0.72,Peru,2.5,Peru,1,0
1060,Machu Picchu Trading Co.,Peru,721,2011,0.7,Peru,1.5,Peru,1,0
1061,Machu Picchu Trading Co.,Peru,552,2010,0.55,Peru,2.25,Peru,2,0
1062,Marana,Piura,1872,2016,0.7,Peru,3.0,Peru,0,0
1063,Marana,Cusco,1884,2016,0.7,Peru,2.75,Peru,0,0
1064,Marana,San Martin,1884,2016,0.7,Peru,3.0,Peru,0,0
1065,Orquidea,Peru,859,2012,0.65,Peru,3.0,Peru,2,0
1066,Orquidea,Peru,859,2012,0.72,Peru,3.0,Peru,0,0
1067,Pascha,Peru,1137,2013,0.55,Peru,2.5,Peru,2,0
1068,Pascha,Peru,1137,2013,0.7,Peru,2.75,Peru,1,0
1069,Shattel,Tingo Maria,1884,2016,0.7,Peru,3.25,Peru,0,0
1070,Shattell,Porcelana,757,2011,0.75,Peru,3.5,Peru,0,0
1071,Ambrosia,Belize,1494,2015,0.64,Canada,3.0,Belize,0,0
1072,Ambrosia,Madagascar,1494,2015,0.66,Canada,3.25,Madagascar,0,0
1073,Ambrosia,Dominican Republic,1498,2015,0.75,Canada,3.25,Dominican Republic,0,0
1074,Ambrosia,Papua New Guinea,1498,2015,0.63,Canada,3.25,Papua New Guinea,0,0
1075,Ambrosia,Venezuela,1498,2015,0.7,Canada,3.25,Venezuela,0,0
1076,Ambrosia,Peru,1498,2015,0.68,Canada,3.5,Peru,0,0
1077,Chaleur B,Uganda,1426,2014,0.7,Canada,2.75,Uganda,0,0
1078,Chocolats Privilege,Xoconusco,1219,2014,0.7,Canada,2.5,Mexico,1,0
1079,Chocosol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",682,2011,0.65,Canada,3.25,Mexico,2,0
1080,Choklat,Ocumare,377,2009,0.8,Canada,2.5,Venezuela,1,0
1081,Choklat,"Porcelana, Tabasco",377,2009,0.7,Canada,2.75,Mexico,2,0
1082,Choklat,Brazilian,377,2009,0.7,Canada,3.0,Brazil,2,0
1083,Choklat,Brazilian,377,2009,0.8,Canada,3.0,Brazil,1,0
1084,Choklat,Ocumare,377,2009,0.7,Canada,3.0,Venezuela,2,0
1085,Choocsol,"Chiapas, Lacandon Jungle, Oaxacom Mtn",1832,2016,0.75,Canada,3.25,Mexico,0,0
1086,Christopher Morel (Felchlin),"Maranon Canyon, Fortunato No. 4",666,2011,0.68,Canada,3.75,Peru,0,0
1087,Desbarres,"Kilombero, batch 41",1916,2016,0.72,Canada,2.5,Tanzania,1,0
1088,East Van Roasters,Peru,1343,2014,0.7,Canada,3.25,Peru,0,0
1089,East Van Roasters,Madagascar,1343,2014,0.7,Canada,3.5,Madagascar,0,0
1090,East Van Roasters,Dominican Republic,1343,2014,0.7,Canada,3.75,Dominican Republic,0,0
1091,Eau de Rose,Tumaco,1812,2016,0.7,Canada,3.25,Colombia,0,0
1092,Eau de Rose,Arauca,1812,2016,0.7,Canada,3.25,Colombia,0,0
1093,Habitual,Papua New Guinea,1197,2014,0.8,Canada,2.75,Papua New Guinea,1,0
1094,Habitual,Campesino w/ nibs,1197,2014,0.74,Canada,2.75,,1,0
1095,Habitual,Dominican Republic,1197,2014,0.75,Canada,3.25,Dominican Republic,0,0
1096,Habitual,Trinitario,1197,2014,0.7,Canada,3.5,,0,0
1097,Habitual,Downtown London,1201,2014,0.65,Canada,2.75,,0,0
1098,Habitual,Africa meets Latina,1201,2014,0.7,Canada,3.0,,0,0
1099,Habitual,Amazonas,1201,2014,0.8,Canada,3.0,,1,0
1100,Habitual,Sharkey,1201,2014,0.66,Canada,3.25,Hawaii,0,0
1101,Habitual,one hundred,1205,2014,1.0,Canada,2.0,,1,0
1102,Hummingbird,Lam Dong,1542,2015,0.7,Canada,3.5,Vietnam,0,0
1103,Hummingbird,Bolivia,1307,2014,0.7,Canada,3.0,Bolivia,0,0
1104,Hummingbird,"Bolivia, Bo-nib-ia, w/ nibs",1311,2014,0.7,Canada,3.0,Bolivia,0,0
1105,Hummingbird,Momotombo,1311,2014,0.7,Canada,3.0,Nicaragua,0,0
1106,Hummingbird,Hispaniola,1311,2014,0.7,Canada,3.75,Dominican Republic,0,0
1107,Hummingbird,Zorzal Reserva w/ Charles Kerchner,1387,2014,0.7,Canada,3.5,Dominican Republic,0,0
1108,Hummingbird,"Ocumare, Cumboto",1097,2013,0.7,Canada,3.25,Venezuela,0,0
1109,Hummingbird,Amazonas,1097,2013,0.7,Canada,3.75,Venezuela,0,0
1110,Marigold's Finest,Cacao Nib Crunch,1808,2016,0.75,Canada,3.25,,0,0
1111,Monarque,Oko Caribe,1812,2016,0.72,Canada,3.5,Dominican Republic,0,0
1112,Olivia,Carribean-Raw,688,2011,0.76,Canada,2.0,Carribean,1,0
1113,Olivia,Carribean,688,2011,0.76,Canada,2.75,Carribean,1,0
1114,Olivia,Carribean,688,2011,0.85,Canada,2.75,Carribean,1,0
1115,Olivia,Carribean-Raw,688,2011,0.85,Canada,3.0,Carribean,1,0
1116,organicfair,Maya Mountain,1161,2013,0.74,Canada,2.75,Belize,1,0
1117,organicfair,La Red,1165,2013,0.72,Canada,2.75,Dominican Republic,1,0
1118,organicfair,Nicaraqua,1165,2013,0.72,Canada,2.75,Nicaragua,1,0
1119,organicfair,Caribe,1165,2013,0.72,Canada,3.0,Dominican Republic,0,0
1120,organicfair,Mindo,1165,2013,0.72,Canada,3.0,Ecuador,0,0
1121,Palette de Bine,Lachua,1720,2016,0.7,Canada,2.75,Guatemala,0,0
1122,Palette de Bine,Maya Mtn,1720,2016,0.72,Canada,3.0,Belize,0,0
1123,Palette de Bine,"Silvestre, La Paz, Beni",1570,2015,0.7,Canada,3.25,Bolivia,0,0
1124,Palette de Bine,"San Juan Estate, Gran Couva",1570,2015,0.7,Canada,3.25,Trinidad,0,0
1125,Palette de Bine,Kokoa Kamili,1574,2015,0.72,Canada,3.5,Tanzania,0,0
1126,Palette de Bine,Lam Dong,1574,2015,0.72,Canada,3.75,Vietnam,0,0
1127,Palette de Bine,"Alto Beni, Palos Blancos",1239,2014,0.72,Canada,2.75,Bolivia,1,0
1128,Palette de Bine,Sambirano,1239,2014,0.78,Canada,3.75,Madagascar,0,0
1129,Palette de Bine,"Camino Verde P., Balao, Guayas",1303,2014,0.75,Canada,2.75,Ecuador,1,0
1130,Palette de Bine,Duo- Gran Couva & Camino Verde,1399,2014,0.75,Canada,3.5,"Trinidad, Ecuador",0,0
1131,Palette de Bine,Gran Couva,1399,2014,0.7,Canada,3.75,Trinidad,0,0
1132,Sirene,Wild Bolivia,1788,2016,0.73,Canada,3.5,Bolivia,0,0
1133,Sirene,Kokoa Kamili Coop,1856,2016,0.73,Canada,3.5,Tanzania,0,0
1134,Sirene,"Esmeraldas, Salazar Farm",1860,2016,0.73,Canada,3.75,Ecuador,0,0
1135,Sirene,"Somia Plantation, 2012",1502,2015,1.0,Canada,3.0,Madagascar,1,0
1136,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,1.0,Canada,3.0,Ecuador,1,0
1137,Sirene,Lachua w/ cane sugar,1614,2015,0.73,Canada,3.0,Guatemala,0,0
1138,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,0.73,Canada,3.25,Guatemala,0,0
1139,Sirene,Pisa,1650,2015,0.73,Canada,3.25,Haiti,0,0
1140,Sirene,"Somia Plantation, 2012",1339,2014,0.67,Canada,3.75,Madagascar,0,0
1141,Sirene,"Somia Plantation, 2012",1339,2014,0.73,Canada,3.75,Madagascar,0,0
1142,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,0.73,Canada,3.75,Ecuador,0,0
1143,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,0.62,Canada,3.5,Domincan Republic,0,0
1144,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,0.7,Canada,3.5,Madagascar,0,0
1145,Soma,"Bahia Black, batch bra50722.1",1828,2016,0.7,Canada,3.5,Brazil,0,0
1146,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,0.75,Canada,3.75,"Ven.,Ecu.,Peru,Nic.",0,0
1147,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,0.7,Canada,3.75,Nicaragua,0,0
1148,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,0.7,Canada,4.0,Vietnam,0,0
1149,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,0.7,Canada,3.25,Ecuador,0,0
1150,Soma,CSB Chama,1594,2015,0.7,Canada,3.5,Venezuela,0,0
1151,Soma,Porcelana,1594,2015,0.75,Canada,4.0,Venezuela,0,0
1152,Soma,"La Tronca, Matagalpa",1227,2014,0.7,Canada,3.5,Nicaragua,0,0
1153,Soma,Maranon Canyon,1259,2014,0.7,Canada,3.75,Peru,0,0
1154,Soma,La Dalia,1307,2014,0.7,Canada,3.25,Nicaragua,0,0
1155,Soma,"Camino Verde P., Balao, Guayas",1307,2014,0.8,Canada,3.5,Ecuador,0,0
1156,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,0.7,Canada,3.75,Vanuatu,0,0
1157,Soma,Little Big Man,1339,2014,0.7,Canada,3.25,Madagascar & Ecuador,0,0
1158,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,0.77,Canada,3.75,Dominican Republic,0,0
1159,Soma,Java,1030,2013,0.7,Canada,3.25,Indonesia,0,0
1160,Soma,"Apurimac, El Quinacho Co-op",1073,2013,0.7,Canada,2.75,Peru,1,0
1161,Soma,"Sangre Grande P., Trinidad",1073,2013,0.7,Canada,3.75,Trinidad,0,0
1162,Soma,Chef's Blend,1077,2013,0.7,Canada,3.25,,0,0
1163,Soma,Patanemo,1077,2013,0.7,Canada,3.75,Venezuela,0,0
1164,Soma,Crazy 88,1077,2013,0.88,Canada,4.0,"Guat., D.R., Peru, Mad., PNG",0,0
1165,Soma,"Maracaibo, El Vigia",1077,2013,0.7,Canada,4.0,Venezuela,0,0
1166,Soma,Equator,1081,2013,0.67,Canada,4.0,"Peru, Dom. Rep",0,0
1167,Soma,Orinoco,1173,2013,0.7,Canada,3.25,Venezuela,0,0
1168,Soma,"Bachelor's Hall E., St. Thomas Parish",1177,2013,0.7,Canada,4.0,Jamaica,0,0
1169,Soma,Noula Coop,817,2012,0.7,Canada,3.25,Haiti,0,0
1170,Soma,O'ahu,833,2012,0.7,Canada,3.75,Hawaii,0,0
1171,Soma,"Dual Origins, Sambirano, Elvesia",867,2012,0.7,Canada,4.0,"Dom. Rep., Madagascar",0,0
1172,Soma,"Dancing in Your Head, 5 bean blend",867,2012,0.7,Canada,4.0,"Gre., PNG, Haw., Haiti, Mad",0,0
1173,Soma,Cahabon Region,951,2012,0.7,Canada,3.5,Guatemala,0,0
1174,Soma,Carenero Superior,951,2012,0.7,Canada,3.75,Venezuela,0,0
1175,Soma,Eastern Promises,967,2012,0.7,Canada,3.5,"Mad., Java, PNG",0,0
1176,Soma,Papua New Guinea,983,2012,0.85,Canada,3.5,Papua New Guinea,1,0
1177,Soma,"Grenada, Black Science",676,2011,0.7,Canada,2.75,Grenada,2,0
1178,Soma,"Alto Beni, Wild Bolivian",676,2011,0.7,Canada,3.5,Bolivia,2,0
1179,Soma,Peruvian,676,2011,0.64,Canada,4.0,Peru,0,0
1180,Soma,"Three Amigos(Chuao, Wild Bolivia, D.R.)",676,2011,0.7,Canada,4.0,"Ven, Bolivia, D.R.",0,0
1181,Soma,"Elvesia P., Black Science",682,2011,0.7,Canada,3.75,Dominican Republic,0,0
1182,Soma,Chuao,688,2011,0.7,Canada,3.5,Venezuela,2,0
1183,Soma,Black Science Blend 1,607,2010,0.7,Canada,3.75,"DR, Ecuador, Peru",2,0
1184,Soma,Hispaniola,377,2009,0.7,Canada,3.0,Dominican Republic,2,0
1185,Soma,Africa,377,2009,0.7,Canada,3.5,Ghana,2,0
1186,Soma,Conacado,387,2009,0.7,Canada,3.0,Dominican Republic,2,0
1187,Soma,Papua New Guinea,387,2009,0.7,Canada,3.5,Papua New Guinea,2,0
1188,Soma,Madagascar,387,2009,0.7,Canada,3.75,Madagascar,2,0
1189,Soma,Ocumare,387,2009,0.7,Canada,3.75,Venezuela,2,0
1190,Soul,Dominican Republic,1932,2017,0.7,Canada,3.25,Dominican Republic,0,0
1191,Soul,Madagascar,1936,2017,0.7,Canada,3.5,Madagascar,0,0
1192,Soul,Venezuela,1936,2017,0.75,Canada,3.5,Venezuela,0,0
1193,Soul,Ecuador,1936,2017,0.75,Canada,3.25,Ecuador,0,0
1194,Soul,Papua New Guinea,1936,2017,0.77,Canada,3.25,Papua New Guinea,0,0
1195,Soul,Tanzania,1940,2017,0.8,Canada,3.5,Tanzania,0,0
1196,Amedei,"Piura, Blanco de Criollo",979,2012,0.7,Italy,3.75,Peru,0,2
1197,Amedei,Porcelana,111,2007,0.7,Italy,4.0,Venezuela,2,2
1198,Amedei,Nine,111,2007,0.75,Italy,4.0,,2,2
1199,Amedei,Chuao,111,2007,0.7,Italy,5.0,Venezuela,2,2
1200,Amedei,Ecuador,123,2007,0.7,Italy,3.0,Ecuador,2,2
1201,Amedei,Jamaica,123,2007,0.7,Italy,3.0,Jamaica,2,2
1202,Amedei,Grenada,123,2007,0.7,Italy,3.5,Grenada,2,2
1203,Amedei,Venezuela,123,2007,0.7,Italy,3.75,Venezuela,2,2
1204,Amedei,Madagascar,123,2007,0.7,Italy,4.0,Madagascar,2,2
